<<<<<<< HEAD
txn_id,user_id,gateway,payment_type,region,device,amount,status,status_encoded,is_fraud,latency_ms,retry_count,timestamp,hour,day_of_week,month
T31722,U5552,PayU,Wallet,West,Android,5215.35,Success,1,0,398.94,0,2025-04-01 04:15:01,4,Tuesday,4
T04894,U6384,Cashfree,UPI,West,Desktop,9506.95,Success,1,0,518.67,0,2025-05-04 14:08:30,14,Sunday,5
T15191,U6344,Razorpay,Credit Card,South,Android,6507.64,Success,1,0,380.93,0,2025-05-12 06:10:05,6,Monday,5
T18209,U8066,PayU,Credit Card,South,Desktop,1184.46,Success,1,0,305.53,0,2025-06-18 07:09:30,7,Wednesday,6
T39808,U1978,Razorpay,UPI,East,iOS,9246.31,Success,1,0,541.49,0,2025-02-09 17:24:18,17,Sunday,2
T30545,U8374,Razorpay,Wallet,East,Android,9830.44,Success,1,0,335.22,0,2025-03-22 11:42:23,11,Saturday,3
T07667,U8054,Stripe,Credit Card,West,iOS,8643.59,Success,1,0,294.44,0,2025-06-01 05:54:40,5,Sunday,6
T28073,U7680,Stripe,Credit Card,North,Android,2287.8,Success,1,0,271.2,0,2025-03-24 00:59:01,0,Monday,3
T34014,U4195,Razorpay,Netbanking,East,Android,6780.06,Success,1,0,426.67,0,2025-03-20 05:05:16,5,Thursday,3
T31118,U2093,Cashfree,Wallet,South,Android,4372.84,Success,1,0,216.04,0,2025-05-06 23:15:29,23,Tuesday,5
T00460,U9859,PayU,Debit Card,West,iOS,7200.6,Success,1,0,390.56,0,2025-04-22 14:36:29,14,Tuesday,4
T28186,U3767,Razorpay,Netbanking,South,iOS,3459.4,Success,1,0,251.83,0,2025-03-13 15:06:11,15,Thursday,3
T25680,U3107,Stripe,Netbanking,East,Desktop,1095.28,Success,1,0,210.41,0,2025-03-04 01:59:44,1,Tuesday,3
T11680,U8434,Razorpay,Debit Card,South,Desktop,6142.39,Success,1,0,50.0,0,2025-06-09 06:35:52,6,Monday,6
T12947,U4483,PayU,UPI,West,iOS,4211.9,Success,1,0,350.8,0,2025-07-19 21:01:42,21,Saturday,7
T14237,U4078,PayU,UPI,North,Android,358.61,Success,1,0,328.09,0,2025-03-23 11:53:50,11,Sunday,3
T07686,U7994,Razorpay,Netbanking,East,Android,4167.21,Success,1,0,401.37,0,2025-05-09 09:07:33,9,Friday,5
T46604,U4451,Razorpay,Debit Card,North,iOS,1419.73,Success,1,0,303.23,0,2025-05-19 13:16:54,13,Monday,5
T23442,U8622,PayU,UPI,West,Android,7012.99,Success,1,0,280.79,0,2025-04-11 02:37:52,2,Friday,4
T09931,U7089,PayU,Wallet,East,Android,6875.33,Success,1,0,354.17,0,2025-06-14 06:28:06,6,Saturday,6
T32938,U7814,Razorpay,Debit Card,North,Android,3164.85,Success,1,0,223.04,0,2025-07-22 10:48:44,10,Tuesday,7
T28216,U1347,PayU,Netbanking,North,Android,1948.05,Success,1,0,314.85,0,2025-05-17 05:25:16,5,Saturday,5
T08454,U6181,Stripe,Credit Card,North,Desktop,1239.71,Success,1,0,426.98,0,2025-05-11 03:41:06,3,Sunday,5
T05841,U3403,Cashfree,Wallet,West,iOS,4619.22,Failed,0,0,300.92,1,2025-05-01 20:51:04,20,Thursday,5
T13375,U3311,Stripe,Netbanking,North,iOS,4185.65,Success,1,0,619.18,0,2025-07-18 08:24:15,8,Friday,7
T37379,U9292,Razorpay,UPI,West,Desktop,9666.4,Success,1,0,349.56,0,2025-04-21 14:05:21,14,Monday,4
T02135,U8268,Razorpay,UPI,West,iOS,9930.39,Failed,0,0,228.13,0,2025-03-24 11:40:02,11,Monday,3
T07817,U4938,PayU,UPI,South,iOS,4911.93,Success,1,0,353.81,0,2025-03-30 22:54:37,22,Sunday,3
T01377,U8934,PayU,Wallet,West,Desktop,1446.16,Success,1,0,435.45,0,2025-01-26 06:31:29,6,Sunday,1
T10175,U4812,Razorpay,Debit Card,South,iOS,4882.65,Success,1,0,269.04,0,2025-02-25 06:29:48,6,Tuesday,2
T04689,U1638,PayU,Debit Card,East,Desktop,8875.16,Success,1,0,508.84,0,2025-04-23 07:40:48,7,Wednesday,4
T28426,U5347,Stripe,Wallet,North,Android,9843.93,Success,1,0,203.56,0,2025-05-04 15:58:29,15,Sunday,5
T46127,U7571,Stripe,UPI,West,Android,4748.86,Success,1,0,176.93,0,2025-05-30 10:54:29,10,Friday,5
T20184,U9113,Stripe,Wallet,West,iOS,2096.8,Success,1,0,405.28,0,2025-05-21 03:53:10,3,Wednesday,5
T49385,U1928,Cashfree,Credit Card,West,Android,7962.71,Success,1,0,369.84,0,2025-03-07 05:54:49,5,Friday,3
T40577,U5586,PayU,Wallet,West,Android,3455.83,Failed,0,1,254.2,0,2025-07-03 04:10:59,4,Thursday,7
T11813,U9301,Razorpay,Netbanking,South,Desktop,3427.72,Success,1,0,432.1,0,2025-06-11 16:10:31,16,Wednesday,6
T27520,U4020,Stripe,Credit Card,South,Android,3817.98,Success,1,0,402.57,0,2025-01-30 18:24:17,18,Thursday,1
T42504,U4219,Cashfree,UPI,South,iOS,7130.6,Failed,0,0,173.99,1,2025-03-29 14:46:44,14,Saturday,3
T24353,U1737,Cashfree,Credit Card,North,iOS,7189.27,Success,1,0,434.31,0,2025-05-04 22:38:55,22,Sunday,5
T22294,U1854,Cashfree,Netbanking,East,Android,5430.24,Success,1,0,367.73,0,2025-03-25 10:43:08,10,Tuesday,3
T47724,U9157,Stripe,UPI,East,Android,8614.47,Failed,0,0,520.25,1,2025-07-09 11:59:30,11,Wednesday,7
T31461,U8927,Stripe,UPI,East,Android,105.72,Success,1,0,555.47,0,2025-05-26 00:00:49,0,Monday,5
T31869,U2871,PayU,Netbanking,North,Android,6293.77,Failed,0,0,142.8,0,2025-06-18 19:53:19,19,Wednesday,6
T39163,U9186,Cashfree,Netbanking,East,Android,3149.24,Success,1,0,327.22,0,2025-04-10 02:55:30,2,Thursday,4
T47876,U4361,Cashfree,Netbanking,West,Desktop,3748.48,Success,1,0,517.71,0,2025-02-14 16:45:53,16,Friday,2
T04256,U3829,Razorpay,Wallet,South,Android,7317.84,Success,1,0,368.21,0,2025-05-30 18:10:48,18,Friday,5
T05187,U3669,Razorpay,Netbanking,South,Android,6714.35,Success,1,0,271.57,0,2025-07-06 10:04:50,10,Sunday,7
T29760,U3531,Stripe,UPI,South,Desktop,6561.47,Success,1,0,381.38,0,2025-07-12 17:58:29,17,Saturday,7
T04740,U8901,Stripe,UPI,South,Android,5485.65,Success,1,0,491.78,0,2025-04-13 05:33:05,5,Sunday,4
T47835,U4336,Razorpay,Debit Card,South,iOS,6371.37,Failed,0,0,439.47,0,2025-02-06 03:18:41,3,Thursday,2
T06013,U8440,Stripe,Debit Card,West,Desktop,1581.39,Success,1,0,400.85,0,2025-02-06 07:13:53,7,Thursday,2
T16055,U7151,Cashfree,Netbanking,East,Desktop,3862.37,Success,1,0,406.27,0,2025-06-25 00:28:43,0,Wednesday,6
T03700,U1108,PayU,UPI,West,Android,8720.44,Success,1,0,467.65,0,2025-06-27 03:12:12,3,Friday,6
T00216,U9513,Stripe,UPI,North,Desktop,6000.81,Success,1,0,498.9,0,2025-06-04 20:55:06,20,Wednesday,6
T40468,U9838,PayU,Wallet,South,iOS,710.91,Success,1,0,298.31,0,2025-06-01 06:49:39,6,Sunday,6
T23894,U3227,Cashfree,Debit Card,North,iOS,8964.72,Success,1,0,225.31,0,2025-06-03 03:41:02,3,Tuesday,6
T30500,U3439,Cashfree,Credit Card,North,Desktop,8221.84,Success,1,0,375.07,0,2025-05-12 14:06:25,14,Monday,5
T27237,U1717,Razorpay,Debit Card,South,Desktop,7904.07,Success,1,0,247.99,0,2025-05-25 22:01:21,22,Sunday,5
T13883,U4841,Stripe,Debit Card,East,iOS,2091.83,Success,1,0,353.1,0,2025-06-03 01:15:18,1,Tuesday,6
T21547,U9779,PayU,Netbanking,North,iOS,393.67,Success,1,0,198.56,0,2025-02-02 16:07:56,16,Sunday,2
T22510,U2227,Cashfree,Credit Card,West,Desktop,7443.78,Success,1,0,337.55,0,2025-07-06 11:02:40,11,Sunday,7
T11035,U4090,PayU,Debit Card,East,Android,7713.18,Failed,0,0,453.61,0,2025-02-13 05:05:55,5,Thursday,2
T20691,U1840,Razorpay,Netbanking,East,Desktop,7800.31,Failed,0,0,191.73,0,2025-07-06 10:09:18,10,Sunday,7
T35720,U2806,Razorpay,UPI,East,Android,2107.54,Success,1,0,423.78,0,2025-04-01 18:04:28,18,Tuesday,4
T14504,U3759,PayU,UPI,South,iOS,6364.35,Success,1,0,368.58,0,2025-06-17 19:41:12,19,Tuesday,6
T07893,U4776,PayU,UPI,North,Android,1727.31,Success,1,0,425.77,0,2025-07-05 06:41:22,6,Saturday,7
T27679,U8328,Razorpay,Debit Card,South,iOS,3039.32,Success,1,0,309.76,0,2025-06-07 02:58:47,2,Saturday,6
T05908,U5786,Stripe,Credit Card,North,Desktop,8955.59,Success,1,0,215.87,0,2025-01-29 18:58:10,18,Wednesday,1
T04504,U9988,Cashfree,Wallet,West,iOS,3038.34,Success,1,0,501.54,0,2025-03-22 23:08:02,23,Saturday,3
T09086,U7898,Razorpay,UPI,East,Desktop,6299.77,Success,1,0,167.75,0,2025-07-17 00:29:53,0,Thursday,7
T02328,U4646,PayU,Debit Card,North,Android,5371.48,Failed,0,0,235.36,0,2025-07-10 15:02:54,15,Thursday,7
T44441,U2373,Cashfree,UPI,East,iOS,2280.32,Success,1,0,168.79,0,2025-06-01 17:40:20,17,Sunday,6
T32783,U5127,Cashfree,Wallet,West,Desktop,6657.31,Success,1,0,223.59,0,2025-03-19 13:35:42,13,Wednesday,3
T47359,U9004,Stripe,Netbanking,West,iOS,2225.43,Success,1,0,369.14,0,2025-07-04 04:07:13,4,Friday,7
T46674,U9806,Cashfree,Credit Card,North,iOS,6914.75,Success,1,0,374.26,0,2025-04-19 08:37:12,8,Saturday,4
T15854,U5810,Cashfree,Credit Card,East,Android,9776.43,Success,1,0,425.96,0,2025-05-10 15:58:51,15,Saturday,5
T49479,U1350,Stripe,Netbanking,West,Desktop,3046.06,Success,1,0,376.54,0,2025-02-09 13:55:15,13,Sunday,2
T42204,U4890,Cashfree,UPI,South,iOS,2432.44,Success,1,0,507.98,0,2025-03-28 18:35:19,18,Friday,3
T12957,U4482,PayU,Debit Card,South,iOS,2654.9,Success,1,0,379.43,0,2025-03-02 19:02:30,19,Sunday,3
T35129,U1171,Razorpay,Credit Card,West,Desktop,8111.78,Success,1,0,363.26,0,2025-07-06 12:53:02,12,Sunday,7
T15146,U6973,Cashfree,Debit Card,West,Android,6771.04,Success,1,0,389.06,0,2025-04-09 01:38:32,1,Wednesday,4
T31307,U1796,Razorpay,Credit Card,South,Desktop,3235.03,Failed,0,1,355.55,0,2025-04-06 17:56:05,17,Sunday,4
T07414,U4085,PayU,Credit Card,North,Desktop,8127.17,Success,1,0,268.18,0,2025-05-18 23:44:38,23,Sunday,5
T06308,U9100,Razorpay,UPI,West,iOS,8676.79,Failed,0,0,158.38,1,2025-04-24 08:09:10,8,Thursday,4
T27367,U6186,PayU,Debit Card,West,Desktop,898.78,Success,1,0,157.47,0,2025-07-05 14:13:01,14,Saturday,7
T09846,U1321,Razorpay,Credit Card,North,iOS,4508.85,Success,1,0,478.82,0,2025-07-06 08:30:01,8,Sunday,7
T13370,U9998,PayU,Debit Card,North,Android,2852.78,Success,1,0,301.8,0,2025-05-23 11:06:03,11,Friday,5
T45333,U6281,Cashfree,Netbanking,West,Desktop,1547.87,Success,1,0,169.78,0,2025-02-06 03:30:02,3,Thursday,2
T33176,U6039,Stripe,Debit Card,South,Desktop,4338.25,Success,1,0,303.89,0,2025-05-28 01:43:00,1,Wednesday,5
T32129,U7956,PayU,Wallet,West,Android,6723.96,Failed,0,0,319.0,1,2025-04-13 10:58:49,10,Sunday,4
T17212,U3034,PayU,UPI,West,Android,3950.25,Failed,0,0,326.52,1,2025-06-12 15:04:55,15,Thursday,6
T24294,U7285,PayU,Debit Card,East,iOS,5535.47,Success,1,0,201.94,0,2025-05-12 10:15:17,10,Monday,5
T13744,U2923,Cashfree,UPI,East,Android,9688.5,Failed,0,1,99.74,1,2025-05-19 06:45:27,6,Monday,5
T02436,U1266,Razorpay,UPI,North,iOS,3751.93,Success,1,0,270.39,0,2025-01-31 16:20:52,16,Friday,1
T22105,U8621,Cashfree,Netbanking,North,Desktop,4456.45,Success,1,0,483.25,0,2025-01-30 09:16:42,9,Thursday,1
T47785,U5653,PayU,Debit Card,South,Desktop,4019.54,Success,1,0,114.81,0,2025-03-08 03:38:51,3,Saturday,3
T34894,U5626,PayU,Wallet,East,iOS,9080.67,Success,1,0,475.14,0,2025-05-26 10:59:13,10,Monday,5
T20410,U2776,Razorpay,UPI,North,Android,3346.49,Failed,0,0,304.88,0,2025-05-22 08:30:13,8,Thursday,5
T32236,U6572,Stripe,Debit Card,South,Desktop,3948.44,Success,1,0,528.7,0,2025-04-30 18:34:55,18,Wednesday,4
T30912,U5468,PayU,Wallet,South,iOS,8478.71,Success,1,0,306.7,0,2025-02-28 23:27:47,23,Friday,2
T48463,U3448,Razorpay,Debit Card,West,Android,6921.68,Success,1,0,285.01,0,2025-07-01 18:05:46,18,Tuesday,7
T32884,U3561,Cashfree,Credit Card,North,Android,2170.38,Success,1,0,406.82,0,2025-02-15 18:47:17,18,Saturday,2
T42109,U1435,Cashfree,Credit Card,East,Android,8864.68,Success,1,0,336.53,0,2025-03-10 05:20:25,5,Monday,3
T39509,U3817,Stripe,Debit Card,South,Android,9119.47,Success,1,0,397.76,0,2025-07-14 23:44:46,23,Monday,7
T41121,U1595,Razorpay,Netbanking,East,Android,7807.64,Success,1,0,363.91,0,2025-05-23 05:57:27,5,Friday,5
T29710,U9374,PayU,Debit Card,South,Android,6880.42,Success,1,0,300.9,0,2025-03-05 03:30:11,3,Wednesday,3
T33116,U3636,Razorpay,Wallet,East,Desktop,7554.65,Success,1,0,503.38,0,2025-06-30 07:00:43,7,Monday,6
T09349,U5740,PayU,Netbanking,South,iOS,8103.62,Success,1,0,291.71,0,2025-05-15 18:27:06,18,Thursday,5
T20840,U3461,Razorpay,Netbanking,East,Android,9188.35,Success,1,0,279.91,0,2025-03-05 22:02:19,22,Wednesday,3
T40353,U1841,Cashfree,Netbanking,West,iOS,6164.76,Success,1,0,185.65,0,2025-06-04 18:36:45,18,Wednesday,6
T17239,U5286,PayU,Credit Card,South,Android,2566.88,Success,1,0,437.5,0,2025-03-25 00:16:19,0,Tuesday,3
T48605,U1505,Cashfree,UPI,South,iOS,3809.45,Failed,0,0,361.75,0,2025-04-04 20:11:01,20,Friday,4
T16176,U1857,PayU,Credit Card,North,Android,6205.0,Success,1,0,373.63,0,2025-05-26 16:16:10,16,Monday,5
T12831,U7597,Cashfree,UPI,East,Desktop,8724.05,Success,1,0,424.34,0,2025-06-03 03:57:49,3,Tuesday,6
T38588,U8057,PayU,Debit Card,North,Android,7252.36,Success,1,0,94.2,0,2025-06-07 21:27:27,21,Saturday,6
T48800,U6329,PayU,Debit Card,West,iOS,9312.02,Success,1,0,338.54,0,2025-03-14 01:07:34,1,Friday,3
T45871,U6987,Cashfree,Debit Card,West,iOS,1815.16,Success,1,0,413.77,0,2025-07-12 17:02:34,17,Saturday,7
T48921,U2821,PayU,Credit Card,North,iOS,5064.26,Success,1,0,394.15,0,2025-02-03 23:08:34,23,Monday,2
T07200,U1386,Razorpay,Netbanking,North,Desktop,8820.72,Success,1,0,361.26,0,2025-04-18 23:41:02,23,Friday,4
T36989,U1161,Razorpay,Debit Card,South,Desktop,8986.46,Success,1,0,425.53,0,2025-03-07 14:33:01,14,Friday,3
T45962,U6684,Razorpay,Netbanking,South,iOS,3020.45,Success,1,0,321.51,0,2025-05-21 06:41:08,6,Wednesday,5
T00890,U3428,Cashfree,Wallet,South,Android,3874.57,Success,1,0,132.73,0,2025-02-10 18:18:59,18,Monday,2
T48014,U1453,PayU,Wallet,South,iOS,1438.89,Success,1,0,366.89,0,2025-07-09 09:44:27,9,Wednesday,7
T07890,U7553,PayU,Credit Card,West,Desktop,7077.03,Success,1,0,396.45,0,2025-05-01 12:47:55,12,Thursday,5
T20399,U3549,PayU,Netbanking,East,Android,1134.31,Success,1,0,257.42,0,2025-03-09 00:41:05,0,Sunday,3
T16227,U4797,Cashfree,UPI,North,Android,8606.24,Success,1,0,291.86,0,2025-05-03 18:08:00,18,Saturday,5
T05687,U9283,Stripe,UPI,South,Desktop,3616.03,Success,1,0,231.78,0,2025-06-20 11:11:06,11,Friday,6
T31162,U2411,Stripe,Credit Card,East,iOS,5791.94,Success,1,0,290.29,0,2025-03-16 18:22:44,18,Sunday,3
T43028,U4480,PayU,Credit Card,West,iOS,9661.64,Success,1,0,249.32,0,2025-01-30 07:41:48,7,Thursday,1
T48148,U1788,Stripe,Debit Card,South,iOS,6871.66,Success,1,0,450.07,0,2025-02-22 23:06:41,23,Saturday,2
T45401,U8456,PayU,Netbanking,East,Desktop,9380.87,Success,1,0,331.37,0,2025-02-14 17:48:27,17,Friday,2
T41756,U9523,Razorpay,Wallet,West,iOS,833.3,Success,1,0,395.73,0,2025-05-07 14:01:06,14,Wednesday,5
T08528,U9601,Stripe,UPI,East,Android,2171.89,Success,1,0,452.51,0,2025-07-06 07:51:52,7,Sunday,7
T40908,U6373,PayU,UPI,East,Android,3641.0,Success,1,0,444.06,0,2025-07-01 21:54:17,21,Tuesday,7
T00651,U5353,Cashfree,UPI,West,Android,4889.02,Success,1,0,360.85,0,2025-05-03 11:06:24,11,Saturday,5
T13906,U4778,PayU,Debit Card,West,Android,3845.38,Success,1,0,370.28,0,2025-03-17 13:14:53,13,Monday,3
T23231,U5928,PayU,UPI,North,Desktop,4639.05,Success,1,0,496.77,0,2025-03-14 06:38:21,6,Friday,3
T23343,U8483,Razorpay,Debit Card,South,iOS,7927.24,Success,1,0,261.71,0,2025-01-26 02:38:22,2,Sunday,1
T27497,U3117,Stripe,Wallet,North,Desktop,7562.27,Success,1,0,210.1,0,2025-01-28 04:11:44,4,Tuesday,1
T05010,U1116,Razorpay,Debit Card,East,Android,988.02,Success,1,0,69.81,0,2025-05-10 11:12:07,11,Saturday,5
T18148,U4800,Stripe,Credit Card,South,Desktop,7112.98,Success,1,0,399.99,0,2025-02-11 09:15:47,9,Tuesday,2
T36687,U6029,Stripe,Netbanking,West,Desktop,4682.1,Failed,0,0,245.08,0,2025-06-10 03:11:18,3,Tuesday,6
T28576,U2983,Stripe,Wallet,South,Android,3687.69,Success,1,0,94.77,0,2025-04-30 19:22:20,19,Wednesday,4
T34713,U4442,Cashfree,UPI,South,Desktop,8915.0,Success,1,0,250.81,0,2025-07-13 06:05:49,6,Sunday,7
T33391,U9190,Cashfree,Credit Card,North,iOS,5577.37,Success,1,0,342.93,0,2025-07-22 23:45:43,23,Tuesday,7
T49767,U7490,Cashfree,UPI,West,Android,2709.92,Success,1,0,288.19,0,2025-02-08 19:17:16,19,Saturday,2
T46159,U7929,PayU,Netbanking,West,iOS,2876.66,Failed,0,0,348.64,0,2025-07-08 14:32:56,14,Tuesday,7
T35267,U1140,Cashfree,Credit Card,South,Android,8499.54,Success,1,0,370.38,0,2025-05-08 22:00:57,22,Thursday,5
T02554,U6255,PayU,Wallet,East,Desktop,6473.29,Success,1,0,248.7,0,2025-05-23 00:46:37,0,Friday,5
T03714,U9204,Cashfree,Wallet,West,Desktop,9772.12,Success,1,0,224.2,0,2025-06-03 07:11:45,7,Tuesday,6
T16563,U3759,PayU,UPI,South,iOS,5651.57,Failed,0,0,471.91,1,2025-04-28 16:18:43,16,Monday,4
T24880,U6629,Razorpay,Debit Card,North,Desktop,254.59,Success,1,0,435.05,0,2025-06-13 11:42:03,11,Friday,6
T21279,U7272,PayU,Netbanking,South,Android,9271.88,Success,1,0,426.14,0,2025-05-09 05:30:29,5,Friday,5
T38941,U6676,Stripe,Wallet,South,Desktop,1617.58,Success,1,0,191.26,0,2025-06-01 21:35:10,21,Sunday,6
T12387,U4984,Razorpay,Credit Card,East,iOS,2971.63,Success,1,0,483.66,0,2025-04-25 00:10:41,0,Friday,4
T33416,U4509,Stripe,UPI,West,iOS,4247.25,Success,1,0,425.65,0,2025-05-02 04:16:41,4,Friday,5
T11808,U9044,Cashfree,UPI,West,iOS,7226.36,Success,1,0,400.54,0,2025-06-06 04:06:06,4,Friday,6
T25953,U5283,PayU,Netbanking,South,Android,5112.28,Success,1,0,410.73,0,2025-02-17 16:29:26,16,Monday,2
T19321,U3631,PayU,Debit Card,North,iOS,3706.2,Success,1,0,322.27,0,2025-03-13 17:31:25,17,Thursday,3
T43436,U9475,Stripe,Credit Card,North,iOS,2049.1,Success,1,0,419.02,0,2025-05-06 10:53:06,10,Tuesday,5
T26428,U3039,Razorpay,Wallet,North,iOS,8502.34,Success,1,0,435.11,0,2025-05-10 19:32:28,19,Saturday,5
T34882,U1192,Razorpay,UPI,West,iOS,2711.38,Success,1,0,343.47,0,2025-03-27 04:39:48,4,Thursday,3
T10009,U8177,Cashfree,Wallet,South,iOS,912.7,Success,1,0,236.59,0,2025-04-04 14:47:50,14,Friday,4
T27090,U4041,Cashfree,Debit Card,North,Desktop,257.47,Success,1,0,95.74,0,2025-04-06 06:10:30,6,Sunday,4
T09125,U4267,Cashfree,Wallet,North,iOS,1957.04,Success,1,0,538.81,0,2025-06-11 18:07:25,18,Wednesday,6
T37455,U4889,Cashfree,UPI,West,Android,1774.83,Failed,0,0,413.59,1,2025-03-22 17:08:28,17,Saturday,3
T48232,U7957,Stripe,Netbanking,South,iOS,2034.51,Success,1,0,455.11,0,2025-05-10 08:47:32,8,Saturday,5
T29213,U2557,Razorpay,Netbanking,West,Android,8011.44,Success,1,0,224.95,0,2025-02-20 14:22:58,14,Thursday,2
T08517,U1837,PayU,Credit Card,North,iOS,5944.37,Failed,0,1,372.75,0,2025-01-28 11:43:06,11,Tuesday,1
T17713,U2372,Stripe,UPI,North,Desktop,7407.84,Success,1,0,104.95,0,2025-03-25 13:00:08,13,Tuesday,3
T22946,U1513,Razorpay,Netbanking,South,Android,9895.57,Success,1,0,490.55,0,2025-01-31 18:28:25,18,Friday,1
T37538,U6161,PayU,Wallet,South,Android,8161.84,Success,1,0,425.83,0,2025-07-18 21:34:01,21,Friday,7
T08274,U8156,PayU,Debit Card,West,iOS,1826.65,Success,1,0,401.73,0,2025-03-09 11:23:21,11,Sunday,3
T34448,U7833,Razorpay,Wallet,East,iOS,7528.69,Success,1,0,376.55,0,2025-04-27 14:26:05,14,Sunday,4
T48376,U9686,Stripe,UPI,West,Desktop,7410.49,Success,1,0,494.23,0,2025-03-11 02:29:24,2,Tuesday,3
T49913,U7938,Cashfree,Credit Card,West,Desktop,8279.81,Success,1,0,207.41,0,2025-05-16 23:03:45,23,Friday,5
T30338,U1320,PayU,Credit Card,North,iOS,3331.43,Success,1,0,631.51,0,2025-02-22 17:29:15,17,Saturday,2
T29618,U5821,PayU,Wallet,North,Desktop,2741.98,Success,1,0,312.17,0,2025-03-25 07:14:47,7,Tuesday,3
T04826,U9597,Cashfree,Wallet,West,iOS,1192.44,Success,1,0,411.11,0,2025-07-09 23:45:45,23,Wednesday,7
T32085,U3176,Cashfree,Wallet,East,Android,1298.13,Success,1,0,262.17,0,2025-05-10 09:38:16,9,Saturday,5
T10171,U3533,PayU,Credit Card,North,Android,7724.6,Success,1,0,396.61,0,2025-02-04 07:02:56,7,Tuesday,2
T10783,U9956,Razorpay,Netbanking,West,Desktop,9611.91,Success,1,0,468.53,0,2025-02-22 19:43:50,19,Saturday,2
T17690,U2365,PayU,Credit Card,South,Android,7020.14,Failed,0,1,355.14,0,2025-07-13 14:13:55,14,Sunday,7
T45904,U7348,Cashfree,UPI,West,Android,3702.78,Failed,0,0,370.64,1,2025-04-15 23:26:15,23,Tuesday,4
T39303,U6285,Stripe,Netbanking,South,Android,7730.54,Success,1,0,377.9,0,2025-06-08 11:05:14,11,Sunday,6
T33543,U5787,Stripe,UPI,West,iOS,2906.24,Success,1,0,333.36,0,2025-06-24 07:32:09,7,Tuesday,6
T21674,U4786,Stripe,Netbanking,South,iOS,2914.8,Success,1,0,412.6,0,2025-04-27 13:21:40,13,Sunday,4
T15219,U5762,Stripe,Wallet,South,Desktop,4993.74,Success,1,0,284.26,0,2025-04-23 13:26:38,13,Wednesday,4
T07511,U8719,Cashfree,UPI,North,iOS,1058.09,Success,1,0,482.87,0,2025-03-23 05:51:46,5,Sunday,3
T19434,U8434,PayU,Wallet,North,Android,7883.76,Failed,0,0,517.75,0,2025-05-08 00:23:04,0,Thursday,5
T22922,U4966,Razorpay,Debit Card,North,Desktop,319.16,Failed,0,0,603.9,0,2025-03-30 05:05:33,5,Sunday,3
T38109,U9194,PayU,Wallet,West,Android,6118.74,Success,1,0,413.76,0,2025-03-29 01:19:02,1,Saturday,3
T46998,U6705,Razorpay,Credit Card,North,iOS,3125.0,Success,1,0,320.21,0,2025-05-23 19:43:40,19,Friday,5
T40520,U5464,PayU,Credit Card,South,Desktop,7299.59,Success,1,0,219.12,0,2025-06-25 21:05:26,21,Wednesday,6
T36346,U2205,PayU,Credit Card,North,Desktop,1485.62,Success,1,0,499.85,0,2025-01-27 00:47:33,0,Monday,1
T02514,U3433,Cashfree,Netbanking,North,Desktop,9413.09,Failed,0,0,343.74,1,2025-01-31 12:53:59,12,Friday,1
T19718,U6290,Cashfree,Wallet,West,Android,144.79,Success,1,0,399.8,0,2025-01-24 22:05:59,22,Friday,1
T42953,U5416,Stripe,Credit Card,South,iOS,9041.25,Success,1,0,284.9,0,2025-03-16 03:19:37,3,Sunday,3
T17141,U9315,Cashfree,UPI,South,Desktop,206.28,Success,1,0,341.06,0,2025-02-17 21:39:06,21,Monday,2
T35991,U9495,Razorpay,Wallet,North,iOS,1266.3,Success,1,0,578.75,0,2025-01-29 16:38:37,16,Wednesday,1
T07677,U8602,Cashfree,Credit Card,North,Android,8772.87,Success,1,0,235.29,0,2025-06-29 19:35:26,19,Sunday,6
T08442,U4143,Razorpay,Credit Card,West,Desktop,2630.96,Success,1,0,394.74,0,2025-06-24 19:02:52,19,Tuesday,6
T48273,U2330,Razorpay,Debit Card,South,Android,6574.81,Success,1,0,459.16,0,2025-06-14 22:28:32,22,Saturday,6
T43493,U5441,Razorpay,Debit Card,East,Desktop,1111.22,Failed,0,0,346.66,1,2025-02-06 04:53:19,4,Thursday,2
T48639,U4138,Razorpay,Credit Card,East,iOS,1451.26,Success,1,0,434.89,0,2025-03-31 21:37:29,21,Monday,3
T43502,U9933,Razorpay,Debit Card,East,iOS,9655.2,Success,1,0,364.1,0,2025-02-01 07:46:18,7,Saturday,2
T13791,U8655,PayU,Wallet,West,Android,9664.56,Success,1,0,542.78,0,2025-02-15 23:37:26,23,Saturday,2
T08617,U8444,Razorpay,Debit Card,North,iOS,8806.08,Failed,0,0,208.48,0,2025-01-27 02:04:39,2,Monday,1
T04248,U2277,PayU,Wallet,South,iOS,2166.01,Success,1,0,287.0,0,2025-06-09 10:47:56,10,Monday,6
T21720,U5974,PayU,Credit Card,West,iOS,4241.49,Success,1,0,363.03,0,2025-06-28 13:21:15,13,Saturday,6
T26308,U2315,Stripe,Credit Card,North,Desktop,8939.27,Success,1,0,452.53,0,2025-04-09 20:10:38,20,Wednesday,4
T02515,U4923,Stripe,UPI,North,Desktop,2251.54,Success,1,0,374.12,0,2025-05-08 22:10:24,22,Thursday,5
T02726,U9332,Cashfree,Debit Card,East,Desktop,996.86,Success,1,0,482.08,0,2025-06-13 21:21:50,21,Friday,6
T49876,U8400,PayU,Debit Card,West,Android,141.56,Success,1,0,469.93,0,2025-07-08 12:43:07,12,Tuesday,7
